VARIABLES = "Beta [°]" "Alpha [°]" CFX CFY CFZ CMX CMY CMZ CL CD CS CR CM CN
-150	-15	0.153301	0.118758	0.290013	-0.273983	0.297123	-0.189525	-0.319808	0.252622	-0.066339	0.123110	-0.365114	-0.253979
-150	-12	0.136600	0.110551	0.255674	-0.246685	0.288050	-0.201338	-0.278487	0.217026	-0.055511	0.101194	-0.349175	-0.248227
-150	-10	0.127212	0.106853	0.226364	-0.226685	0.271411	-0.209130	-0.245015	0.195963	-0.049551	0.089077	-0.328512	-0.245317
-150	-8	0.119368	0.104807	0.191454	-0.205539	0.246963	-0.216984	-0.206203	0.177848	-0.044986	0.078940	-0.300546	-0.243477
-150	-6	0.112971	0.104395	0.151190	-0.183454	0.216440	-0.225040	-0.162171	0.163184	-0.042135	0.070157	-0.266906	-0.242984
-150	-4	0.107742	0.105446	0.106361	-0.160590	0.182439	-0.233462	-0.113618	0.152229	-0.041289	0.061621	-0.229953	-0.244096
-150	-2	0.103278	0.107767	0.058120	-0.137063	0.147956	-0.242419	-0.061689	0.145027	-0.042735	0.051977	-0.192393	-0.247055
-150	0	0.099097	0.111205	0.007858	-0.112953	0.116092	-0.252131	-0.007858	0.141423	-0.046758	0.039774	-0.157016	-0.252131
-150	2	0.094693	0.115691	-0.042937	-0.088308	0.089789	-0.263053	0.046216	0.141100	-0.053622	0.023586	-0.126477	-0.259810
-150	4	0.089906	0.121053	-0.093504	-0.063151	0.070187	-0.275089	0.099548	0.143846	-0.063253	0.002845	-0.101877	-0.270014
-150	6	0.084916	0.127015	-0.143825	-0.037487	0.056667	-0.287625	0.151914	0.149664	-0.075290	-0.022084	-0.082749	-0.282131
-150	8	0.079925	0.133372	-0.193898	-0.011309	0.048443	-0.300297	0.203135	0.158600	-0.089423	-0.050717	-0.068449	-0.295801
-150	10	0.075124	0.139940	-0.243692	0.015392	0.044714	-0.312812	0.253035	0.170688	-0.105358	-0.082526	-0.058304	-0.310732
-150	12	0.070708	0.146537	-0.293159	0.042616	0.044701	-0.324891	0.301454	0.185950	-0.122799	-0.116950	-0.051644	-0.326652
-150	15	0.065242	0.156070	-0.366638	0.084394	0.050081	-0.341565	0.371031	0.214790	-0.151098	-0.172197	-0.046814	-0.351769
-150	18	0.061804	0.164502	-0.439108	0.127147	0.060123	-0.355542	0.436715	0.250668	-0.180919	-0.229933	-0.046540	-0.377431
-150	21	0.061167	0.170852	-0.510464	0.170588	0.073299	-0.365489	0.498480	0.293306	-0.210877	-0.288002	-0.049340	-0.402347
-150	25	0.065839	0.173822	-0.603749	0.228952	0.094021	-0.369556	0.575007	0.359558	-0.248277	-0.361968	-0.055765	-0.431690
-150	30	0.079824	0.168184	-0.716036	0.301512	0.122429	-0.358330	0.660017	0.454013	-0.290096	-0.442510	-0.065050	-0.461079
-150	40	0.116839	0.138425	-0.915182	0.440173	0.170577	-0.293486	0.776173	0.656180	-0.369262	-0.540680	-0.073453	-0.507761
-150	50	0.135059	0.102047	-1.058219	0.546555	0.156509	-0.212370	0.783671	0.828244	-0.450290	-0.523395	-0.041224	-0.555195
-150	60	0.116287	0.080181	-1.113620	0.582107	0.040737	-0.161456	0.657518	0.925659	-0.522578	-0.393520	0.040335	-0.584848
-150	70	0.093854	0.083138	-1.111963	0.621263	-0.024593	-0.120378	0.468507	0.974281	-0.578401	-0.269684	0.070982	-0.624968
-150	80	0.099323	0.109631	-1.137312	0.715357	0.099195	-0.033036	0.295306	1.039729	-0.646337	-0.185351	-0.040062	-0.710226
-150	90	0.119624	0.141139	-1.188257	0.824427	0.338310	0.051829	0.119624	1.099631	-0.716359	-0.124270	-0.267071	-0.824427
